ship,line,url
Yamagumo Kai,Night_Battle,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/110486.mp3?VERSION=9
Yamagumo Kai,Minor_Damage_1,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/170393.mp3?VERSION=9
Yamagumo Kai,Minor_Damage_2,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/102928.mp3?VERSION=9
Yamagumo Kai,Major_Damage,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/183215.mp3?VERSION=9
Yamagumo Kai,Sunk,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/126371.mp3?VERSION=9
Yamagumo Kai,MVP,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/184532.mp3?VERSION=9
Yamagumo Kai,Wedding,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/130614.mp3?VERSION=9
Yamagumo Kai,Library,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/179741.mp3?VERSION=9
Yamagumo Kai,Equipment_3,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/107485.mp3?VERSION=9
Yamagumo Kai,Supply,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/195679.mp3?VERSION=9
Yamagumo Kai,Secretary_Married,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/141571.mp3?VERSION=9
Yamagumo Kai,Idle,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/147520.mp3?VERSION=9
Yamagumo Kai,Hourly 00,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/146782.mp3?VERSION=9
Yamagumo Kai,Hourly 01,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/129350.mp3?VERSION=9
Yamagumo Kai,Hourly 02,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/183573.mp3?VERSION=9
Yamagumo Kai,Hourly 03,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/157204.mp3?VERSION=9
Yamagumo Kai,Hourly 04,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/111202.mp3?VERSION=9
Yamagumo Kai,Hourly 05,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/149182.mp3?VERSION=9
Yamagumo Kai,Hourly 06,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/148899.mp3?VERSION=9
Yamagumo Kai,Hourly 07,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/174941.mp3?VERSION=9
Yamagumo Kai,Hourly 08,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/151414.mp3?VERSION=9
Yamagumo Kai,Hourly 09,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/167710.mp3?VERSION=9
Yamagumo Kai,Hourly 10,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/109434.mp3?VERSION=9
Yamagumo Kai,Hourly 11,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/159719.mp3?VERSION=9
Yamagumo Kai,Hourly 12,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/108033.mp3?VERSION=9
Yamagumo Kai,Hourly 13,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/137845.mp3?VERSION=9
Yamagumo Kai,Hourly 14,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/192258.mp3?VERSION=9
Yamagumo Kai,Hourly 15,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/106676.mp3?VERSION=9
Yamagumo Kai,Hourly 16,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/116802.mp3?VERSION=9
Yamagumo Kai,Hourly 17,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/104139.mp3?VERSION=9
Yamagumo Kai,Hourly 18,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/136435.mp3?VERSION=9
Yamagumo Kai,Hourly 19,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/150340.mp3?VERSION=9
Yamagumo Kai,Hourly 20,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/177120.mp3?VERSION=9
Yamagumo Kai,Hourly 21,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/107622.mp3?VERSION=9
Yamagumo Kai,Hourly 22,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/194384.mp3?VERSION=9
Yamagumo Kai,Hourly 23,http://203.104.209.71/kcs/sound/kcpyfdxrfqwldn/197385.mp3?VERSION=9
Yamashiro,Introduction,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/142128.mp3?VERSION=15
Yamashiro,Secretary_1,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/115592.mp3?VERSION=15
Yamashiro,Secretary_2,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/156854.mp3?VERSION=15
Yamashiro,Secretary_3,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/164748.mp3?VERSION=15
Yamashiro,Construction,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/172781.mp3?VERSION=15
Yamashiro,Docking_Complete,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/194450.mp3?VERSION=15
Yamashiro,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/129596.mp3?VERSION=15
Yamashiro,Looking_At_Scores,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/129471.mp3?VERSION=15
Yamashiro,Equipment_1,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/160624.mp3?VERSION=15
Yamashiro,Equipment_2,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/124590.mp3?VERSION=15
Yamashiro,Docking_Minor,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/101175.mp3?VERSION=15
Yamashiro,Docking_Major,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/106896.mp3?VERSION=15
Yamashiro,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/147533.mp3?VERSION=15
Yamashiro,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/165484.mp3?VERSION=15
Yamashiro,Battle_Start,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/130127.mp3?VERSION=15
Yamashiro,Attack,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/155087.mp3?VERSION=15
Yamashiro,Night_Attack,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/193648.mp3?VERSION=15
Yamashiro,Night_Battle,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/183067.mp3?VERSION=15
Yamashiro,Minor_Damage_1,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/157767.mp3?VERSION=15
Yamashiro,Minor_Damage_2,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/152400.mp3?VERSION=15
Yamashiro,Major_Damage,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/133609.mp3?VERSION=15
Yamashiro,Sunk,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/137313.mp3?VERSION=15
Yamashiro,MVP,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/189694.mp3?VERSION=15
Yamashiro,Wedding,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/155802.mp3?VERSION=15
Yamashiro,Library,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/107205.mp3?VERSION=15
Yamashiro,Equipment_3,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/118522.mp3?VERSION=15
Yamashiro,Supply,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/165366.mp3?VERSION=15
Yamashiro,Secretary_Married,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/110732.mp3?VERSION=15
Yamashiro,Idle,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/135907.mp3?VERSION=15
Yamashiro,Hourly 00,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/150338.mp3?VERSION=15
Yamashiro,Hourly 01,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/104459.mp3?VERSION=15
Yamashiro,Hourly 02,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/176867.mp3?VERSION=15
Yamashiro,Hourly 03,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/130377.mp3?VERSION=15
Yamashiro,Hourly 04,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/170410.mp3?VERSION=15
Yamashiro,Hourly 05,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/146141.mp3?VERSION=15
Yamashiro,Hourly 06,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/105851.mp3?VERSION=15
Yamashiro,Hourly 07,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/115599.mp3?VERSION=15
Yamashiro,Hourly 08,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/119428.mp3?VERSION=15
Yamashiro,Hourly 09,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/121674.mp3?VERSION=15
Yamashiro,Hourly 10,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/150692.mp3?VERSION=15
Yamashiro,Hourly 11,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/143954.mp3?VERSION=15
Yamashiro,Hourly 12,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/182522.mp3?VERSION=15
Yamashiro,Hourly 13,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/149727.mp3?VERSION=15
Yamashiro,Hourly 14,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/143704.mp3?VERSION=15
Yamashiro,Hourly 15,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/111631.mp3?VERSION=15
Yamashiro,Hourly 16,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/160617.mp3?VERSION=15
Yamashiro,Hourly 17,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/199001.mp3?VERSION=15
Yamashiro,Hourly 18,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/173267.mp3?VERSION=15
Yamashiro,Hourly 19,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/188000.mp3?VERSION=15
Yamashiro,Hourly 20,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/183317.mp3?VERSION=15
Yamashiro,Hourly 21,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/134522.mp3?VERSION=15
Yamashiro,Hourly 22,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/107507.mp3?VERSION=15
Yamashiro,Hourly 23,http://203.104.209.71/kcs/sound/kcdyurkaeenkdh/172052.mp3?VERSION=15
Yamashiro Kai,Introduction,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/172598.mp3?VERSION=16
Yamashiro Kai,Secretary_1,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/193989.mp3?VERSION=16
Yamashiro Kai,Secretary_2,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/113256.mp3?VERSION=16
Yamashiro Kai,Secretary_3,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/199017.mp3?VERSION=16
Yamashiro Kai,Construction,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/145971.mp3?VERSION=16
Yamashiro Kai,Docking_Complete,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/117497.mp3?VERSION=16
Yamashiro Kai,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/105069.mp3?VERSION=16
Yamashiro Kai,Looking_At_Scores,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/185660.mp3?VERSION=16
Yamashiro Kai,Equipment_1,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/134188.mp3?VERSION=16
Yamashiro Kai,Equipment_2,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/137620.mp3?VERSION=16
Yamashiro Kai,Docking_Minor,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/115994.mp3?VERSION=16
Yamashiro Kai,Docking_Major,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/142129.mp3?VERSION=16
Yamashiro Kai,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/166832.mp3?VERSION=16
Yamashiro Kai,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/170379.mp3?VERSION=16
Yamashiro Kai,Battle_Start,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/121328.mp3?VERSION=16
Yamashiro Kai,Attack,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/150480.mp3?VERSION=16
Yamashiro Kai,Night_Attack,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/151398.mp3?VERSION=16
Yamashiro Kai,Night_Battle,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/188245.mp3?VERSION=16
Yamashiro Kai,Minor_Damage_1,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/156153.mp3?VERSION=16
Yamashiro Kai,Minor_Damage_2,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/173915.mp3?VERSION=16
Yamashiro Kai,Major_Damage,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/192273.mp3?VERSION=16
Yamashiro Kai,Sunk,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/119295.mp3?VERSION=16
Yamashiro Kai,MVP,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/187212.mp3?VERSION=16
Yamashiro Kai,Wedding,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/109993.mp3?VERSION=16
Yamashiro Kai,Library,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/103965.mp3?VERSION=16
Yamashiro Kai,Equipment_3,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/137653.mp3?VERSION=16
Yamashiro Kai,Supply,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/122689.mp3?VERSION=16
Yamashiro Kai,Secretary_Married,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/157798.mp3?VERSION=16
Yamashiro Kai,Idle,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/171308.mp3?VERSION=16
Yamashiro Kai,Hourly 00,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/191087.mp3?VERSION=16
Yamashiro Kai,Hourly 01,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/103555.mp3?VERSION=16
Yamashiro Kai,Hourly 02,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/198804.mp3?VERSION=16
Yamashiro Kai,Hourly 03,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/158492.mp3?VERSION=16
Yamashiro Kai,Hourly 04,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/102134.mp3?VERSION=16
Yamashiro Kai,Hourly 05,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/160629.mp3?VERSION=16
Yamashiro Kai,Hourly 06,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/109758.mp3?VERSION=16
Yamashiro Kai,Hourly 07,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/164881.mp3?VERSION=16
Yamashiro Kai,Hourly 08,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/110485.mp3?VERSION=16
Yamashiro Kai,Hourly 09,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/135740.mp3?VERSION=16
Yamashiro Kai,Hourly 10,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/135811.mp3?VERSION=16
Yamashiro Kai,Hourly 11,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/159219.mp3?VERSION=16
Yamashiro Kai,Hourly 12,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/131029.mp3?VERSION=16
Yamashiro Kai,Hourly 13,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/139134.mp3?VERSION=16
Yamashiro Kai,Hourly 14,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/122055.mp3?VERSION=16
Yamashiro Kai,Hourly 15,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/159738.mp3?VERSION=16
Yamashiro Kai,Hourly 16,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/163296.mp3?VERSION=16
Yamashiro Kai,Hourly 17,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/191852.mp3?VERSION=16
Yamashiro Kai,Hourly 18,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/179342.mp3?VERSION=16
Yamashiro Kai,Hourly 19,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/190065.mp3?VERSION=16
Yamashiro Kai,Hourly 20,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/126236.mp3?VERSION=16
Yamashiro Kai,Hourly 21,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/135997.mp3?VERSION=16
Yamashiro Kai,Hourly 22,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/194082.mp3?VERSION=16
Yamashiro Kai,Hourly 23,http://203.104.209.71/kcs/sound/kcbnbdxfioqxtt/145501.mp3?VERSION=16
Yamashiro Kai Ni,Introduction,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/175804.mp3?VERSION=16
Yamashiro Kai Ni,Secretary_1,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/122971.mp3?VERSION=16
Yamashiro Kai Ni,Secretary_2,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/164768.mp3?VERSION=16
Yamashiro Kai Ni,Secretary_3,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/122041.mp3?VERSION=16
Yamashiro Kai Ni,Construction,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/159782.mp3?VERSION=16
Yamashiro Kai Ni,Docking_Complete,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/120551.mp3?VERSION=16
Yamashiro Kai Ni,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/190543.mp3?VERSION=16
Yamashiro Kai Ni,Looking_At_Scores,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/180252.mp3?VERSION=16
Yamashiro Kai Ni,Equipment_1,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/106221.mp3?VERSION=16
Yamashiro Kai Ni,Equipment_2,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/117184.mp3?VERSION=16
Yamashiro Kai Ni,Docking_Minor,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/117397.mp3?VERSION=16
Yamashiro Kai Ni,Docking_Major,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/126646.mp3?VERSION=16
Yamashiro Kai Ni,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/116988.mp3?VERSION=16
Yamashiro Kai Ni,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/113610.mp3?VERSION=16
Yamashiro Kai Ni,Battle_Start,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/153334.mp3?VERSION=16
Yamashiro Kai Ni,Attack,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/169244.mp3?VERSION=16
Yamashiro Kai Ni,Night_Attack,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/180672.mp3?VERSION=16
Yamashiro Kai Ni,Night_Battle,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/164034.mp3?VERSION=16
Yamashiro Kai Ni,Minor_Damage_1,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/143934.mp3?VERSION=16
Yamashiro Kai Ni,Minor_Damage_2,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/109879.mp3?VERSION=16
Yamashiro Kai Ni,Major_Damage,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/167076.mp3?VERSION=16
Yamashiro Kai Ni,Sunk,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/160219.mp3?VERSION=16
Yamashiro Kai Ni,MVP,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/166947.mp3?VERSION=16
Yamashiro Kai Ni,Wedding,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/105134.mp3?VERSION=16
Yamashiro Kai Ni,Library,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/110036.mp3?VERSION=16
Yamashiro Kai Ni,Equipment_3,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/118243.mp3?VERSION=16
Yamashiro Kai Ni,Supply,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/187994.mp3?VERSION=16
Yamashiro Kai Ni,Secretary_Married,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/115582.mp3?VERSION=16
Yamashiro Kai Ni,Idle,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/125391.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 00,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/101969.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 01,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/187036.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 02,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/169300.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 03,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/173916.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 04,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/168482.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 05,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/152337.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 06,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/151687.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 07,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/108473.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 08,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/111907.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 09,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/192089.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 10,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/176336.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 11,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/134136.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 12,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/131066.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 13,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/120691.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 14,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/113554.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 15,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/123744.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 16,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/120719.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 17,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/144550.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 18,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/130769.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 19,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/105235.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 20,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/184616.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 21,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/146242.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 22,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/107924.mp3?VERSION=16
Yamashiro Kai Ni,Hourly 23,http://203.104.209.71/kcs/sound/kcxjsgvmgfleuu/153715.mp3?VERSION=16
Yamato,Introduction,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/154316.mp3?VERSION=4
Yamato,Secretary_1,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/186620.mp3?VERSION=4
Yamato,Secretary_2,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/179084.mp3?VERSION=4
Yamato,Secretary_3,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/158621.mp3?VERSION=4
Yamato,Construction,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/162057.mp3?VERSION=4
Yamato,Docking_Complete,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/104165.mp3?VERSION=4
Yamato,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/179289.mp3?VERSION=4
Yamato,Looking_At_Scores,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/132112.mp3?VERSION=4
Yamato,Equipment_1,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/130215.mp3?VERSION=4
Yamato,Equipment_2,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/129802.mp3?VERSION=4
Yamato,Docking_Minor,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/186441.mp3?VERSION=4
Yamato,Docking_Major,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/180493.mp3?VERSION=4
Yamato,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/135418.mp3?VERSION=4
Yamato,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/167442.mp3?VERSION=4
Yamato,Battle_Start,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/146442.mp3?VERSION=4
Yamato,Attack,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/113575.mp3?VERSION=4
Yamato,Night_Attack,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/176748.mp3?VERSION=4
Yamato,Night_Battle,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/145469.mp3?VERSION=4
Yamato,Minor_Damage_1,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/176956.mp3?VERSION=4
Yamato,Minor_Damage_2,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/161006.mp3?VERSION=4
Yamato,Major_Damage,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/137240.mp3?VERSION=4
Yamato,Sunk,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/169775.mp3?VERSION=4
Yamato,MVP,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/149032.mp3?VERSION=4
Yamato,Wedding,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/157313.mp3?VERSION=4
Yamato,Library,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/105909.mp3?VERSION=4
Yamato,Equipment_3,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/146009.mp3?VERSION=4
Yamato,Supply,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/108626.mp3?VERSION=4
Yamato,Secretary_Married,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/149393.mp3?VERSION=4
Yamato,Idle,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/169902.mp3?VERSION=4
Yamato,Hourly 00,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/146803.mp3?VERSION=4
Yamato,Hourly 01,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/123932.mp3?VERSION=4
Yamato,Hourly 02,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/126138.mp3?VERSION=4
Yamato,Hourly 03,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/141623.mp3?VERSION=4
Yamato,Hourly 04,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/123265.mp3?VERSION=4
Yamato,Hourly 05,http://203.104.209.71/kcs/sound/kcliqjxscjkogx/112267.mp3?VERSION=4
